X,Y,name,midas
-69.2634087385,45.5911150458,Second West Branch Pd-442-Shawtown Twp,"0442"
-70.7314050941,45.0041300538,Secret Bog-2396-Rangeley,"2396"
-70.774498078,45.2508383559,Secret Pond-3358-Seven Ponds Twp,"3358"
-69.5152819329,45.4480674432,Secret Pond-344-Greenville,"0344"
-68.3582840587,46.1576848757,Secret Pond-3660-Moro Plt,"3660"
-69.4553402463,45.4305298235,Secret Pond-907-Elliottsville Twp,"0907"
-68.0462526952,45.1964969406,Selmore Pond-4738-Oqiton Twp,"4738"
-69.2652316273,44.2531925254,Sennebec Pond-5682-Appleton,"5682"
-69.2773653966,44.1900966488,Seven Tree Pond-5686-Union,"5686"
-69.1209632428,45.7695907371,Seventh Debsconeag Pond-606-Rainbow Twp,"0606"
-69.1921119989,45.6261561833,Seventh Roach Pond-500-TA R11 WELS,"0500"
-69.0768268445,46.43941848,Sewall Deadwater Pond-2748-T9 R10 WELS,"2748"
-69.091236066,45.874025133,Sewall Pond-682-T3 R11 WELS,"0682"
-69.7809393691,43.8697309511,Sewall Pond-9943-Arrowsic,"9943"
-69.467534166,45.906972648,Shack Pond-2912-Lobster Twp,"2912"
-68.6778377456,45.6240546396,Shad Pond-2120-Millinocket,"2120"
-69.6243707212,45.4687175439,Shadow Pond-331-Moosehead Junction Twp,"0331"
-68.1108413041,44.9033469959,Shadow Pond-6582-T28 MD BPP,"6582"
-70.5310471128,44.4237533856,Shagg Pond-3470-Woodstock,"3470"
-70.376275094,43.9937735608,Shaker Bog-3689-Poland,"3689"
-70.7232523888,43.4986386139,Shaker Pond-3976-Alfred,"3976"
-70.8619708684,44.0163708189,Shaking Bog-6727-Denmark,"6727"
-69.482069527,46.2251838263,Shallow Lake-2876-T7 R14 WELS,"2876"
-70.5337933278,45.2611507553,Shallow Pond-5052-Jim Pond Twp,"5052"
-70.8951238522,43.5949960871,Shapleigh Pond-3950-Shapleigh,"3950"
-67.1678328965,45.1044056412,Shattuck Lake-1426-Robbinston,"1426"
-67.9601802662,45.3436796283,Shaw Lake-7407-T6 R1 NBPP,"7407"
-70.2777595995,45.285735844,Shaw Pond-5152-T3 R4 BKP WKR,"5152"
-69.8757983481,44.3600699758,Shed Pond-5300-Manchester,"5300"
-69.4327670714,44.3613618215,Sheepscot Pond-4896-Palermo,"4896"
-70.9702408549,44.2445525761,Shell Pond-3194-Stow,"3194"
-69.2545746107,46.6597780182,Shepherd Pond-1900-T11 R12 WELS,"1900"
-69.5934045135,44.0039787452,Sherman Lake-5404-Newcastle,"5404"
-69.2288526519,44.2835558133,Shermans Mill Pond-4840-Appleton,"4840"
-68.1310009593,44.6160234238,Shillalah Pond-4440-T10 SD BPP,"4440"
-67.3227773065,44.8237200115,Shiny Lake-7433-Marion Twp,"7433"
-69.6726041408,45.3723629533,Shirley Bog (West)-350-Shirley,"0350"
-69.6210105267,45.368161981,Shirley Pond-335-Shirley,"0335"
-70.3867750634,43.4734448641,Short Pond-5624-Saco,"5624"
-70.8128976872,43.6135250949,Shy Beaver Pond-3914-Shapleigh,"3914"
-69.5218841173,44.7967675041,Sibley Pond-2612-Canaan,"2612"
-68.5128122412,44.3436131412,Sibley Pond-8555-Blue Hill,"8555"
-68.1680148541,45.1855381813,Side Pistol Lake-4752-T3 ND BPP,"4752"
-69.3086469998,44.0922505863,Sidensparker Pond-5722-Waldoboro,"5722"
-68.428310627,46.9560271431,Silver Lake-1656-T15 R5 WELS,"1656"
-68.3170643165,45.3519734675,Silver Lake-2242-Lee,"2242"
-69.8245517647,44.3936340887,Silver Lake-5294-Sidney,"5294"
-68.7817232434,44.6037695465,Silver Lake-5540-Bucksport,"5540"
-69.7874988214,43.7458409607,Silver Lake-5676-Phippsburg,"5676"
-69.1791781656,45.4553741206,Silver Lake-922-Katahdin Iron Works Twp,"0922"
-67.6982875782,45.0323128666,Silver Pug Lake-1308-T26 ED BPP,"1308"
-68.3878446952,44.5580546599,Simmons Pond-4374-Hancock,"4374"
-67.6846921678,45.4306324957,Simon Pond-1324-Codyville Plt,"1324"
-67.4875524751,44.6119894837,Simpson Pond-9752-Roque Bluffs,"9752"
-67.5246348734,45.464599855,Simsquish Lake-1316-Lambert Lake Twp,"1316"
-69.1428493027,45.6828622448,Sing Sing Pond-558-T1 R11 WELS,"0558"
-70.6151377106,45.5297588712,Sipun Pond-5080-Lowelltown Twp,"5080"
-67.5231130567,44.7661627818,Six Mile Lake-1280-Marshfield,"1280"
-68.9361203575,46.0084517816,Six Ponds #1-4204-T4 R9 WELS,"4204"
-68.9340999897,46.0087498795,Six Ponds #2-4202-T4 R9 WELS,"4202"
-68.9276983368,46.0086661402,Six Ponds #3-4196-T4 R9 WELS,"4196"
-68.9249488053,46.0095773201,Six Ponds #4-4192-T4 R9 WELS,"4192"
-68.9143623453,46.0098784619,Six Ponds #5 (North)-4198-T4 R9 WELS,"4198"
-68.9148065829,46.0085691601,Six Ponds #5 (South)-4198-T4 R9 WELS,"4198"
-68.9127649984,46.0094563516,Six Ponds #6-4200-T4 R9 WELS,"4200"
-69.0845635609,46.3963073388,Sixth Currier Pond-2754-T9 R10 WELS,"2754"
-69.1216217817,45.7601707275,Sixth Debsconeag Lake-580-T1 R11 WELS,"0580"
-69.2145027948,45.6242784533,Sixth Roach Pond-480-Shawtown Twp,"0480"
-70.5602733294,43.5862252067,Skelton Flowage-5037-Dayton,"5037"
-70.5895927299,45.5259319868,Skinner Pond-5086-Lowelltown Twp,"5086"
-68.064511374,46.033709717,Skitacook Lake-1730-T4 R3 WELS,"1730"
-70.9837568623,44.8575570951,Skunk Pond-3322-Magalloway Plt,"3322"
-68.3958947971,45.0047841064,Skunk Pond-4728-Greenfield Twp,"4728"
-69.0822275923,45.9126578288,Slaughter Pond-690-T3 R11 WELS,"0690"
-70.9041679325,43.6038976443,Smarts Pond-3932-Newfield,"3932"
-68.1157689567,46.2523275012,Smith Brook Pond-1770-Dudley Twp,"1770"
-68.9711726489,46.4623995475,Smith Brook Pond-4184-T9 R10 WELS,"4184"
-68.7777785114,45.6766784327,Smith Pond-2012-T3 Indian Purchase Twp,"2012"
-69.7112257378,45.061876732,Smith Pond-254-Brighton Plt,"0254"
-70.0258126879,45.5672127062,Smith Pond-2546-Parlin Pond Twp,"2546"
-69.7105377155,44.8218727302,Smith Pond-2604-Cornville,"2604"
-70.4174778157,45.6533035998,Smith Pond-2638-Forsyth Twp,"2638"
-68.409975689,46.3050379969,Smith Pond-3078-T8 R5 WELS,"3078"
-69.8190307156,44.627647582,Smith Pond-5459-Smithfield,"5459"
-68.996479085,44.5035443573,Smith Pond-5542-Swanville,"5542"
-69.4925115087,45.3845482439,Smith Pond-896-Elliottsville Twp,"0896"
-69.1549920269,44.439610106,Smiths Mill Pond-4876-Morrill,"4876"
-68.4700422439,45.3885663067,Snag Pond-2228-Lincoln,"2228"
-68.2628163613,45.1042604939,Snail Pond-4714-T3 ND BPP,"4714"
-70.0467175468,45.5117945982,Snake Pond-2548-Johnson Mountain Twp,"2548"
-69.131858246,46.247888021,Snake Pond-2702-T7 R11 WELS,"2702"
-68.7187857168,44.3471049317,Snake Pond-4634-Brooksville,"4634"
-69.2437141259,45.2005768083,Snow's Pond-4131-Dover-Foxcroft,"4131"
-70.7023778472,45.2767314465,Snow Mountain Pond-5060-Alder Stream Twp,"5060"
-68.6281529764,46.2514703429,Snowshoe Lake-3028-T7 R7 WELS,"3028"
-69.1006899585,46.3092584066,Snowshoe Pond-2804-T8 R11 WELS,"2804"
-68.3959594607,44.8638868326,Snowshoe Pond-4554-Amherst,"4554"
-68.5460101958,44.773962033,Snowshoe Pond-9653-Clifton,"9653"
-69.8593698351,45.8765228083,Socatean Pond #1-4044-Plymouth Twp,"4044"
-69.8827136542,45.8759087896,Socatean Pond #2-4046-Plymouth Twp,"4046"
-68.6414461924,45.8065125377,Soldier Pond-2314-Soldiertown Twp T2 R7 WELS,"2314"
-68.5724469291,47.1515666902,Soldier Pond-9783-Wallagrass,"9783"
-69.8690638877,44.9613514726,Solon Flowage-1-Embden,"0001"
-68.3476355041,44.360734695,Somes Pond-4614-Mount Desert,"4614"
-70.7911080056,44.3605715734,Songo Pond-3262-Albany Twp,"3262"
-69.1802252668,45.9817940957,Soper Brook Deadwater-9674-T4 R11 WELS,"9674"
-68.744342077,46.194901967,Soper Logan-2184-T6 R8 WELS,"2184"
-69.228689398,46.3733855832,Soper Pond-2782-Soper Mountain Twp,"2782"
-68.8162550216,46.2749170189,Soule Pond-4166-T7 R8 WELS,"4166"
-67.7034459928,44.9959516403,South Beaverdam Lake-1232-T26 ED BPP,"1232"
-70.7967265577,45.29196438,South Boundary Pond-3346-Massachusetts Gore,"3346"
-68.6806266248,45.3845688595,South Branch Lake-2144-T2 R8 NWP,"2144"
-67.8338255792,44.6827162808,South Duck Pond-9625-Columbia,"9625"
-67.8380624591,44.6756245214,South Myers Pond-183-Columbia,"0183"
-70.5573917867,44.8678494095,South Pond-3560-Sandy River Plt,"3560"
-70.3709415285,44.2651393105,South Pond-3622-Buckfield,"3622"
-69.2753897481,44.0990089507,South Pond-5716-Warren,"5716"
-69.2586927761,45.4255694131,South Pond-824-T7 R9 NWP,"0824"
-69.4555372643,45.3417443908,South Pond-874-Monson,"0874"
-70.6791490183,44.3873350622,South Pond-9683-Greenwood,"9683"
-68.8722624758,45.6237928625,South Twin Lake-982-T4 Indian Purchase Twp,"0982"
-70.7452707466,43.8828664335,Southeast Pond-3138-Baldwin,"3138"
-67.969723873,44.8054438257,Southwest Pond-1208-Beddington,"1208"
-70.578931196,44.8045132628,Southwest Pond-3590-Township 6 North of Weld,"3590"
-69.0117529435,47.208035434,Sowish Lake-1488-T18 R10 WELS,"1488"
-68.1037237,46.10655639,Spaulding Lake-1750-Oakfield,"1750"
-70.9851433822,43.3865274468,Spaulding Pond-3872-Lebanon,"3872"
-68.1163972694,45.3513767717,Spaulding Pond-4692-Lakeville,"4692"
-70.1529482156,45.9859145159,Spaulding Pond-9764-Dole Brook Twp,"9764"
-68.6906183257,47.1940986874,Spaulding Pond #1-1616-Wallagrass,"1616"
-68.6817080102,47.1924387019,Spaulding Pond #2-1618-Wallagrass,"1618"
-70.9730596874,44.5637569698,Speck Pond-3288-Grafton Twp,"3288"
-70.6988609805,44.2584877226,Speck Pond #1-3490-Norway,"3490"
-70.7013926621,44.2633825418,Speck Pond #2-3492-Norway,"3492"
-68.7446881237,46.5407231141,Spectacle Pond-1580-T10 R8 WELS,"1580"
-69.6695781843,45.2275746151,Spectacle Pond-282-Blanchard Twp,"0282"
-68.2098317896,44.757070092,Spectacle Pond-4450-Osborn,"4450"
-70.459229248,45.333513452,Spectacle Pond-5122-King & Bartlett Twp,"5122"
-69.6725143191,44.3725902886,Spectacle Pond-5410-Vassalboro,"5410"
-70.8991465464,43.8175934321,Spectacle Pond #1-3170-Porter,"3170"
-70.9047961416,43.8212696238,Spectacle Pond #2-3172-Porter,"3172"
-67.9300334644,44.7184234587,Spectacle Pond East-7463-Deblois,"7463"
-67.9333917405,44.7186730561,Spectacle Pond West-7461-Deblois,"7461"
-69.5438920365,45.3366777554,Spectacle Ponds (east)-368-Monson,"0368"
-69.5606226731,45.3349788018,Spectacle Ponds (west)-368-Monson,"0368"
-67.6081782113,45.6032144367,Spednic Lake-121-T11 R3 NBPP,"0121"
-67.4774745187,45.6006591373,Spednic Lake-121-Vanceboro,"0121"
-70.294152392,45.3973812114,Spencer Lake-5104-Hobbstown Twp,"5104"
-70.028552518,46.0025268658,Spencer Pond-2450-Comstock Twp,"2450"
-70.6882307383,44.821857157,Spencer Pond-3586-Township D,"3586"
-69.565703112,45.7452247968,Spencer Pond-404-East Middlesex Canal Grant Twp,"0404"
-68.164551999,45.1668437355,Spencer Pond-4754-T3 ND BPP,"4754"
-68.542473512,44.4634640544,Sperry Pond-4658-Blue Hill,"4658"
-70.8671706012,43.5938256034,Spicer Pond-3906-Shapleigh,"3906"
-69.2069471431,46.4483471232,Spider Lake-2758-T9 R11 WELS,"2758"
-70.7657226926,43.0997163027,Spinney Creek Pond-105-Eliot,"0105"
-69.8083664318,43.7478805345,Spirit Pond-5234-Phippsburg,"5234"
-70.0729318671,45.2979131388,Split Rock Pond-112-Pierce Pond Twp,"0112"
-69.8345784888,43.7842169344,Sprague Pond-5228-Phippsburg,"5228"
-68.3672438868,44.8853915887,Spring Brook Pond-4572-Amherst,"4572"
-68.9494545428,46.5690586811,Spring Brook Pond-9798-T10 R9 WELS,"9798"
-67.9169010432,44.7183133648,Spring Hole Pond-7389-T18 MD BPP,"7389"
-70.2628255011,45.2361797443,Spring Lake-170-T3 R4 BKP WKR,"0170"
-68.2109615103,45.2123180768,Spring Lake-4758-T3 ND BPP,"4758"
-68.5833334187,46.1794887519,Spring Pond-2170-T6 R7 WELS,"2170"
-69.0455631992,46.3016536619,Spring Pond-2832-T7 R10 WELS,"2832"
-69.415716669,44.280974424,Spring Pond-4904-Washington,"4904"
-68.0507167879,44.6210685281,Spring River Lake-4432-T10 SD BPP,"4432"
-69.1627886617,45.6377816232,Spruance Pond-508-TA R11 WELS,"0508"
-68.0105719108,44.8145453573,Spruce Mtn Lake-1228-Beddington,"1228"
-69.1946085116,45.5237757616,Spruce Mtn Ponds-East-467-TB R11 WELS,"0467"
-69.1970608246,45.5240243002,Spruce Mtn Ponds-West-466-TB R11 WELS,"0466"
-70.8591822947,43.7768742192,Spruce Pond-3190-Parsonsfield,"3190"
-70.0007512057,45.0193460779,Spruce Pond-52-Lexington Twp,"0052"
-69.454732568,45.3370935893,Squankin Pond-868-Monson,"0868"
-68.3225017891,46.5658755909,Squapan Lake-1654-Ashland,"1654"
-68.2278220404,46.5352065968,Squapan Lake-1654-Scopan Twp,"1654"
-68.358367619,47.0631704193,Square Lake-1672-T16 R5 WELS,"1672"
-70.8862368208,43.5571307176,Square Pond-3916-Shapleigh,"3916"
-69.0631291225,46.6264768937,Squirrel Pond-1932-T11 R10 WELS,"1932"
-69.9460260621,45.4896121024,Squirtgun Flowage-7754-Chase Stream Twp,"7754"
-69.327089965,44.8995554841,St Albans Game Mgmt Pd-5481-Saint Albans,"5481"
-68.6167456628,46.9602019134,St Froid Lake-1610-Winterville Plt,"1610"
-69.334656924,44.3857765478,St George Lake-9971-Liberty,"9971"
-69.5030724805,44.8908445707,Stafford Pond-2596-Hartland,"2596"
-70.8876644951,43.8345901222,Stanley Pond-3182-Hiram,"3182"
-70.2355211263,44.7207514893,Staples Pond-5194-Temple,"5194"
-70.593168314,43.2348893803,Staples Pond-5604-Ogunquit,"5604"
-69.5599978454,44.8950113184,Starbird Pond-2598-Hartland,"2598"
-70.7772221682,44.1222290686,Stearns Pond-3234-Sweden,"3234"
-68.6521269826,46.7492279492,Sterling Pond-1574-T13 R7 WELS,"1574"
-70.4772168424,44.8484554034,Stetson Pond-2332-Phillips,"2332"
-69.300929166,44.3692259662,Stevens Pond-4886-Liberty,"4886"
-67.8807271446,46.0485690366,Stewart Pond-1039-Hodgdon,"1039"
-69.0287571709,45.3182080299,Stickney Quarry Pond-6580-Brownville,"6580"
-68.0091083984,44.9740838104,Stiles Lake-9659-T35 MD BPP,"9659"
-68.190625973,46.0697675194,Stiles Pond-9422-Dyer Brook,"9422"
-68.8272075959,46.9468202914,Stink Pond-1518-T15 R9 WELS,"1518"
-69.0894771076,45.7690270718,Stink Pond-604-Rainbow Twp,"0604"
-69.1578088694,46.2817580722,Stink Pond / Snake Bog-2818-T7 R11 WELS,"2818"
-68.423680438,44.1578880136,Stockbridge Pond-4674-Swans Island,"4674"
-69.9378151861,44.0276566027,Stoddard Pond-7811-Bowdoin,"7811"
-70.91702194,43.9080342787,Stone Pond-5573-Brownfield,"5573"
-70.1952450776,45.3632483552,Stony Brook Pond-138-Lower Enchanted Twp,"0138"
-68.8179479284,44.5290952918,Stowers Meadow Pond-443-Stockton Springs,"0443"
-70.3234471645,45.1112056809,Stratton Brook Pond-2317-Wyman Twp,"2317"
-69.1043409132,45.7910327438,Stratton Pond-618-Rainbow Twp,"0618"
-69.8381294854,44.4632432147,Stuart Pond-5278-Belgrade,"5278"
-70.7841846066,43.4595482657,Stump Pond-3846-Sanford,"3846"
-70.9747703474,43.6196447281,Stump Pond-3898-Newfield,"3898"
-68.9614537332,45.8665562213,Stump Pond-8260-T3 R10 WELS,"8260"
-71.0246541622,44.8665944725,Sturtevant Pond-3104-Magalloway Plt,"3104"
-69.1358585694,45.4477762663,Sucker Brook Lake-924-Katahdin Iron Works Twp,"0924"
-67.8222068901,45.6750411833,Sucker Lake-1074-Danforth,"1074"
-70.3514321485,45.6432937288,Sugar Berth Pond-2634-Dennistown Plt,"2634"
-69.8812200498,46.0284769928,Summit Pond-2434-T4 R17 WELS,"2434"
-68.893319577,45.8040867408,Sunday Pond-2106-T2 R9 WELS,"2106"
-69.9157076651,45.2333705403,Sunday Pond-218-Caratunk,"0218"
-70.9528355054,44.7987069048,Sunday Pond-3316-Magalloway Plt,"3316"
-70.9967400413,45.1070834911,Sunday Pond-7674-Lynchtown Twp,"7674"
-68.2942177094,44.379861759,Sunken Heath Pond-8571-Bar Harbor,"8571"
-67.2955607477,44.7904705143,Sunken Lake-1368-Whiting,"1368"
-70.8164119711,44.3171287299,Sunken Pond-3267-Albany Twp,"3267"
-70.7279896158,43.4345779696,Sunken Pond-9679-Sanford,"9679"
-69.4137585238,45.3766935991,Sunrise Pond-888-Elliottsville Twp,"0888"
-69.4199900715,45.3806871165,Sunset Pond-892-Elliottsville Twp,"0892"
-70.1987669934,45.6566952595,Supply Pond-2522-Moose River,"2522"
-70.8640449706,44.6749555202,Surplus Pond-3282-Andover North Surplus Twp,"3282"
-70.0699782521,44.0895228455,Sutherland Pond-3808-Sabattus,"3808"
-70.623809622,44.5981488632,Swains Pond-3522-Rumford,"3522"
-68.9895584096,44.5481865662,Swan Lake-5492-Swanville,"5492"
-70.3388903738,44.3202867235,Swan Pond-3620-Hartford,"3620"
-70.9368004942,43.6000742902,Swan Pond-3930-Acton,"3930"
-70.6499018827,43.5213704193,Swan Pond-5032-Lyman,"5032"
-69.8995683452,46.2061931436,Sweeney Bog-9776-T6 R17 WELS,"9776"
-69.3311199902,46.7229014205,Sweeney Pond-1904-T12 R12 WELS,"1904"
-68.7803344602,44.6996365153,Swetts Pond-5544-Orrington,"5544"
-70.5924539238,44.8412653786,Swift River Pond-3576-Township E,"3576"
-70.8783388372,43.6489551321,Symmes Pond-3892-Newfield,"3892"
-68.0212847802,45.2401256596,Sysladobsis Lake-4730-Sakom Twp,"4730"
-68.7342981661,45.4783611491,Tack Pond-2134-Cedar Lake Twp,"2134"
-69.0470183138,45.3314582732,Tannery Pond-938-Brownville,"0938"
-69.5299989448,46.1952874121,Tarbox Pond-4008-T6 R14 WELS,"4008"
-70.4325030547,43.8433404343,Tarkill Pond-3724-Windham,"3724"
-70.6746696763,43.5477763848,Tarwater Pond-5030-Lyman,"5030"
-67.8437037189,44.780491457,Taylor Brook Pond-1198-T18 MD BPP,"1198"
-70.1754648972,44.8344222991,Taylor Hill Pond-14-Strong,"0014"
-70.2791675698,44.1069518556,Taylor Pond-3750-Auburn,"3750"
-70.0110484359,44.4583350773,Taylor Pond-5668-Mount Vernon,"5668"
-68.1888462823,45.2149994011,Taylor Pond-8379-T3 ND BPP,"8379"
-68.8562234052,45.8395712594,Tea Pond-2100-T2 R9 WELS,"2100"
-70.5260933997,45.2328803852,Tea Pond-2350-Jim Pond Twp,"2350"
-69.1709611044,46.1318074749,Telos Lake-2710-T6 R11 WELS,"2710"
-69.8989843148,45.0753181233,Temple Pond-196-Moscow,"0196"
-69.2414334002,45.7900217105,Ten-Forty Pond-9704-T2 R12 WELS,"9704"
-69.9552867811,45.505336418,Ten Thousand Acre Pond-4088-Chase Stream Twp,"4088"
-67.969537728,45.9385561369,Tenmile Lake-1058-Forkstown Twp,"1058"
-70.8620125202,43.9139669169,Tenmile Pond-3152-Brownfield,"3152"
-69.6517106186,45.2417241721,Thanksgiving Pond-288-Blanchard Twp,"0288"
-67.7529973845,45.5259288182,The Basin-1334-Brookton Twp,"1334"
-70.2863027018,44.1846892967,The Basin-71-Auburn,"0071"
-68.193080722,44.336910559,The Bowl-4454-Bar Harbor,"4454"
-70.471949326,44.0117508271,The Heath-3444-Casco,"3444"
-70.3315154945,45.1446914916,The Horns Pond-8601-Wyman Twp,"8601"
-69.2156971413,43.9719047875,The Marsh-7989-Saint George,"7989"
-69.8173919223,44.6375828692,The Serpentine-5447-Smithfield,"5447"
-70.3408572376,43.9604528992,The Sinkhole-3704-New Gloucester,"3704"
-68.205690996,44.3558966638,The Tarn-4456-Bar Harbor,"4456"
-67.739709455,45.0266811661,Third Chain Lake-1314-T26 ED BPP,"1314"
-68.9328550812,46.8918425603,Third Chase Pond-1542-T14 R9 WELS,"1542"
-69.1058081699,46.4032866647,Third Currier Pond-2776-T9 R11 WELS,"2776"
-69.4097266086,45.2510953863,Third Davis Pond-850-Willimantic,"0850"
-69.0300492567,45.7581431165,Third Debsconeag Lake-584-T1 R10 WELS,"0584"
-70.6234843178,45.0141748539,Third Greely Pond-2388-Dallas Plt,"2388"
-67.8000063087,45.0243282922,Third Lake-1132-T37 MD BPP,"1132"
-69.0306659208,46.2453232453,Third Lake-2704-T7 R10 WELS,"2704"
-68.1095375499,44.9247009306,Third Lake-8220-T28 MD BPP,"8220"
-67.8870873999,45.1203588888,Third Machias Lake-1124-T43 MD BPP,"1124"
-69.1455041683,46.5996512438,Third Musquacook Lake-1918-T11 R11 WELS,"1918"
-69.2017173245,45.7130481993,Third Musquash Pond-570-T1 R11 WELS,"0570"
-68.6193662624,44.4044751694,Third Pond-4652-Blue Hill,"4652"
-69.2313073206,45.6429648551,Third Roach Pond-482-Shawtown Twp,"0482"
-69.9440626516,46.0341824979,Third Saint John Pond-2438-T4 R17 WELS,"2438"
-68.5046142323,47.1141475045,Third Sly Brook Lake-1646-New Canada,"1646"
-68.8204023699,47.1116430185,Third Wallagrass Lake-1552-Saint John Plt,"1552"
-69.2512487949,45.5871200641,Third West Branch Pond-442-Shawtown Twp,"0442"
-69.0738906479,46.1380722795,Thissell Bog-2720-T6 R10 WELS,"2720"
-69.1000945203,46.0822668004,Thissell Pond-2726-T5 R11 WELS,"2726"
-69.046703255,44.5806624866,Thistle Pond-5486-Monroe,"5486"
-70.5065444431,43.9205891179,Thomas Pond-3392-Raymond,"3392"
-69.2180249178,44.4469779726,Thompson Brook Pond-7583-Morrill,"7583"
-68.1678555042,45.7542240218,Thompson Deadwater-1060-Upper Molunkus Twp,"1060"
-70.4788844519,44.0189526601,Thompson Lake-3444-Casco,"3444"
-70.4901258563,44.0691456332,Thompson Lake-3444-Oxford,"3444"
-69.2749992033,45.1816587517,Thompson Pond-764-Dover-Foxcroft,"0764"
-69.8879977684,43.9160955682,Thompson Pond-8913-Brunswick,"8913"
-68.3882780039,45.9518313053,Thousand Acre Bog Pond-9563-Crystal,"9563"
-69.5232338864,44.2120135923,Three Corner Pond-5384-Jefferson,"5384"
-69.6428478372,44.3479927135,Three Cornered Pond-5424-Augusta,"5424"
-69.3287579394,46.6940198915,Threemile Pond-1902-T12 R12 WELS,"1902"
-69.6045601018,44.366698339,Threemile Pond-5416-China,"5416"
-68.7258806305,44.6644936934,Thurston Pond-4321-Bucksport,"4321"
-69.8656044734,45.0088340304,Tibbetts Pond-184-Concord Twp,"0184"
-68.0719094137,44.6350938388,Tilden Pond-4418-T10 SD BPP,"4418"
-69.1131108759,44.3692145944,Tilden Pond-4844-Belmont,"4844"
-68.8312809087,46.2940293857,Tilly Pond-4160-T7 R9 WELS,"4160"
-70.0683290769,44.4583352559,Tilton Pond-5658-Fayette,"5658"
-70.6273296695,45.1616192177,Tim Pond-2362-Tim Pond Twp,"2362"
-68.081292643,46.1203035823,Timoney Lake-1748-Oakfield,"1748"
-69.6593668284,44.2600161336,Tinkham Pond-5436-Chelsea,"5436"
-68.4390135232,44.9322593468,Titcomb Pond-4582-T32 MD BPP,"4582"
-69.9862380378,45.445485023,Tobey Pond-4078-Johnson Mountain Twp,"4078"
-70.3651567461,45.5223417089,Tobey Pond #1-2674-T5 R7 BKP WKR,"2674"
-70.360830021,45.5116357446,Tobey Pond #2-2676-T5 R7 BKP WKR,"2676"
-70.3593272679,45.5072276745,Tobey Pond #3-2678-T5 R7 BKP WKR,"2678"
-69.4387041324,44.1340168772,Tobias Pond-5698-Waldoboro,"5698"
-70.3068254556,45.4742703649,Toby Pond-5102-Hobbstown Twp,"5102"
-68.6209273239,44.5287877934,Toddy Pond-4340-Surry,"4340"
-69.0553371662,44.5414954278,Toddy Pond-5490-Swanville,"5490"
-68.8930688866,46.934147119,Togue Pond-1530-T15 R9 WELS,"1530"
-69.6581192043,44.3244522409,Togus Pond-9931-Augusta,"9931"
-69.7027356209,44.2812888421,Togus VA Pond-9932-Chelsea,"9932"
-69.1491348101,44.174434744,Tolman Pond-4823-Rockport,"4823"
